Data;PETR4_Var_Resposta;PETR4_Volume_Dia_Anterior;PETR4_Var_Abertura_Hoje_Dia_Anterior;PETR4_Var_Dia_Anterior;IBOV_Var_Dia_Anterior;DOW_JONES_Var_Dia_Anterior;Tx_Selic_Var_Dia_Anterior;Var_Cambio_Nominal_Dia_Anterior;Var_Petroleo_Brent_Dia_Anterior;Google_Buscas_Dia_Anterior;Google_Noticias_Dia_Anterior;Google_Gasolina_Dia_Anterior;PETR4_Var_Positiva_2_dias;PETR4_Var_Negativa_2_dias;PETR4_Var_Maior_1;IBOV_Var_Positiva_2_dias;IBOV_Var_Negativa_2_dias;DOW_JONES_Var_Positiva_2_dias;DOW_JONES_Var_Negativa_2_dias;Petroleo_Brent_Var_Positiva_2_dias;Petroleo_Brent_Var_Negativa_2_dias;Mes_Eleitoral;Mes_Pre_Eleitoral;Mes_Pos_Eleitoral
17/02/2012;1;36.73;0.19;0.66;773.21;59;0;-0.012;1.18;93;26;53;0;0;0;1;0;0;0;1;0;0;0;0
22/02/2012;0;24.24;-0.11;0.15;61.8;-29;0;0;1.61;86;0;0;1;0;0;1;0;0;0;1;0;0;0;0
23/02/2012;1;17.17;-0.18;-0.14;-110.73;58;0;-0.011;1.24;84;20;0;0;0;0;0;0;0;1;1;0;0;0;0
24/02/2012;1;20.97;0.19;0.03;-273.15;-13;0;0.007;0.72;66;32;49;0;0;0;0;1;0;0;1;0;0;0;0
27/02/2012;0;23.63;0.14;0.48;123.11;8;0;-0.004;1.85;79;38;0;1;0;0;0;0;0;0;1;0;0;0;0
28/02/2012;0;30.23;0.13;-0.11;-701.24;28;0;-0.002;-1.3;69;25;0;0;0;0;0;0;0;0;0;0;0;0;0
29/02/2012;0;23.4;0.14;-0.02;717.29;-60;0;-0.013;-2.62;91;29;0;0;1;0;0;0;1;0;0;1;0;0;0
01/03/2012;1;23.52;0.17;-0.02;-147.05;36;0;0.022;1.11;52;58;0;0;1;0;0;0;0;0;0;0;0;0;0
02/03/2012;1;18.63;0.05;0.49;998.07;-5;0;-0.004;3.54;210;37;0;0;0;0;0;0;0;0;1;0;0;0;0
05/03/2012;0;20.12;-0.13;0.36;971.8;-7;0;0.017;-2.55;111;0;0;1;0;0;1;0;0;0;0;0;0;0;0
06/03/2012;0;22.77;-0.42;-0.61;-817.57;-217;0;0.008;0.15;130;59;17;0;0;0;0;0;0;1;0;0;0;0;0
07/03/2012;1;25.26;0.26;-0.72;-1849.88;97;0;0.019;-1.82;93;100;43;0;1;0;0;1;0;1;0;0;0;0;0
08/03/2012;1;16.29;0.38;0.2;902.61;70;-0.75;0.008;2.14;84;72;100;0;0;0;0;0;0;0;0;0;0;0;0
09/03/2012;0;13.84;0.01;0.09;891.63;20;0;-0.005;1.32;93;69;58;1;0;0;1;0;1;0;1;0;0;0;0
12/03/2012;0;14.89;-0.14;-0.32;-204.43;35;0;0.03;0.54;95;50;28;0;0;0;0;0;1;0;1;0;0;0;0
13/03/2012;1;13.89;0.19;-0.24;-319.2;210;0;0.008;-0.64;103;81;0;0;1;0;0;1;1;0;0;0;0;0;0
14/03/2012;1;27.07;-0.02;0.85;2009.57;19;0;-0.007;0.88;138;30;0;0;0;0;0;0;1;0;0;0;0;0;0
15/03/2012;0;34.77;-0.13;0.35;-137.11;43;0;0.013;-1.25;142;48;0;1;0;0;0;0;1;0;0;0;0;0;0
16/03/2012;1;26.54;0.03;-0.53;-507.73;64.8;0;-0.006;-1.42;128;73;17;0;0;0;0;1;1;0;0;1;0;0;0
19/03/2012;1;38.69;-0.07;0.12;-65.36;-135.8;0;0.001;2.26;96;32;0;0;0;0;0;1;1;0;0;0;0;0;0
20/03/2012;0;37.56;-0.32;0.13;46.18;-59;0;0.021;-0.1;77;29;16;1;0;0;0;0;0;0;0;0;0;0;0
21/03/2012;0;17.59;-0.05;-0.1;-434.75;-42;0;-0.007;-1.59;83;27;15;0;0;0;0;0;0;1;0;1;0;0;0
22/03/2012;0;12.42;-0.1;-0.14;-435.51;-65;0;0.008;0.08;130;28;15;0;1;0;0;1;0;1;0;0;0;0;0
23/03/2012;0;16.57;0.11;-0.26;-1031.86;31;0;-0.003;-1.06;101;43;0;0;1;0;0;1;0;1;0;0;0;0;0
26/03/2012;1;16.05;0.21;-0.09;-15.24;168;0;-0.009;1.99;117;25;0;0;1;0;0;1;0;0;0;0;0;0;0
27/03/2012;0;14.78;0;0.44;871.64;-76;0;0.007;0.52;112;53;17;0;0;0;0;0;1;0;1;0;0;0;0
28/03/2012;0;20.58;-0.01;-0.35;-647.24;-71;0;0.004;-0.11;106;53;0;0;0;0;0;0;0;0;0;0;0;0;0
29/03/2012;0;19.7;-0.15;-0.36;-958.01;25;0;0.001;-1.38;50;37;15;0;1;0;0;1;0;1;0;1;0;0;0
30/03/2012;1;23.51;0.16;-0.06;-207.35;64;0;-0.001;-1.77;129;42;0;0;1;0;0;1;0;0;0;1;0;0;0
02/04/2012;0;17.69;-0.06;0.03;-361.02;47;0;0.004;0.49;81;38;16;0;0;0;0;1;1;0;0;0;0;0;0
03/04/2012;0;17.97;-0.01;-0.1;705.28;-57;0;0.006;2.55;96;46;0;0;0;0;0;0;1;0;1;0;0;0;0
04/04/2012;0;20.78;-0.25;-0.59;-931.99;-127;0;-0.007;-0.57;90;45;60;0;1;0;0;0;0;0;0;0;0;0;0
05/04/2012;1;23.95;0.05;-0.68;-755.61;-27;0;0.001;-2.52;86;48;100;0;1;0;0;1;0;1;0;1;0;0;0
09/04/2012;0;20.14;-0.21;0.21;162.53;-128;0;0;1.09;74;0;70;0;0;0;0;0;0;0;0;0;0;0;0
10/04/2012;0;14.37;-0.08;-0.35;-767.97;-170;0;-0.004;-0.76;159;51;70;0;0;0;0;0;0;0;0;0;0;0;0
11/04/2012;1;19.49;0.23;-0.35;-1184.93;64;0;0.016;-2.79;152;79;0;0;1;0;0;1;0;1;0;1;0;0;0
12/04/2012;1;24.65;0.14;0.14;-445.14;206;0;0.002;0.3;85;52;71;0;0;0;0;1;0;0;0;0;0;0;0
13/04/2012;0;19.28;-0.11;0.57;1764.86;-162;0;-0.009;1.53;75;96;0;1;0;0;0;0;1;0;1;0;0;0;0
16/04/2012;0;19.47;0.13;-0.29;-952.4;62;0;0.01;0.12;59;99;0;0;0;0;0;0;0;0;1;0;0;0;0
17/04/2012;1;16.18;0.23;-0.14;-151.05;174;0;0.011;-3.15;75;46;0;0;1;0;0;1;0;0;0;0;0;0;0
18/04/2012;1;16.34;-0.03;0.06;744.32;-67;-0.75;0.013;0.1;124;51;0;0;0;0;0;0;1;0;0;0;0;0;0
19/04/2012;0;23.21;-0.11;0.15;311.61;-55;0;0.018;-0.81;96;47;0;1;0;0;1;0;0;0;0;0;0;0;0
20/04/2012;1;11.64;0.14;-0.26;-392.07;86;0;0.002;0.03;70;43;64;0;0;0;0;0;0;1;0;0;0;0;0
23/04/2012;0;8.62;-0.22;0.01;-124.33;-117;0;-0.008;0.76;66;45;0;0;0;0;0;1;0;0;1;0;0;0;0
24/04/2012;0;15.44;0.04;-0.16;-954.7;88;0;0.008;-0.05;81;33;45;0;0;0;0;1;0;0;0;0;0;0;0
25/04/2012;0;13.61;0.12;-0.03;431.76;81;0;0.002;-0.55;119;32;0;0;1;0;0;0;0;0;0;1;0;0;0
26/04/2012;1;26.49;-0.2;-0.1;-220.76;120;0;-0.003;0.96;44;66;46;0;1;0;0;0;1;0;0;0;0;0;0
27/04/2012;0;22.47;0.09;0.1;447.68;4;0;0.007;0.8;59;75;0;0;0;0;0;0;1;0;1;0;0;0;0
30/04/2012;1;14.72;0.03;-0.27;-506.85;-9;0;0.001;-0.09;108;70;0;0;0;0;0;0;1;0;0;0;0;0;0
02/05/2012;1;16.06;-0.03;0.31;129.05;-14;0;-0.004;0.19;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03/05/2012;0;27.34;-0.01;0.61;603.3;-61;0;0.02;-1.46;106;39;0;1;0;0;1;0;0;0;0;0;0;0;0
04/05/2012;0;22.51;-0.12;-0.52;-319.41;-186;0;-0.016;-2.12;58;76;43;0;0;0;0;0;0;1;0;1;0;0;0
07/05/2012;1;38.73;-0.02;-0.79;-1283.22;2;0;0.019;-2.9;108;58;43;0;1;0;0;1;0;1;0;1;0;0;0
08/05/2012;0;23.27;-0.16;0.09;399.5;-92;0;-0.008;-0.02;45;82;0;0;0;0;0;0;0;0;0;1;0;0;0
09/05/2012;0;23.39;-0.18;-0.28;-854.95;-72;0;0.02;-0.43;143;50;0;0;0;0;0;0;0;0;0;1;0;0;0
10/05/2012;0;24.59;0.12;-0.08;-579.36;39;0;0.032;0.47;90;50;0;0;1;0;0;1;0;1;0;0;0;0;0
11/05/2012;0;19.2;-0.18;-0.21;-84.07;-46;0;-0.019;-0.47;80;49;0;0;1;0;0;1;0;0;0;0;0;0;0
14/05/2012;0;22.53;-0.22;-0.33;-256.84;-133;0;0.013;-0.47;48;63;0;0;1;0;0;1;0;0;0;1;0;0;0
15/05/2012;0;26.09;0.09;-0.38;-1905.6;-50;0;0.029;-0.69;167;32;0;0;1;0;0;1;0;1;0;1;0;0;0
16/05/2012;1;31.49;0.68;-0.35;-1301.64;-31;0;0.007;0.67;122;72;0;0;1;0;0;1;0;1;0;0;0;0;0
17/05/2012;0;53.55;0.13;0.69;-350.4;-161;0;-0.001;-0.53;125;58;0;0;0;0;0;1;0;1;0;0;0;0;0
18/05/2012;1;32.45;0.14;-0.74;-1849.37;-78;0;0.009;-4.22;92;45;38;0;0;0;0;1;0;1;0;1;0;0;0
21/05/2012;1;30.83;0.11;0.55;474.96;155;0;0.015;-0.35;84;39;43;0;0;0;0;0;0;1;0;1;0;0;0
22/05/2012;0;40.29;-0.07;1.16;2077.08;-13;0;0.018;1.67;104;79;38;1;0;1;1;0;0;0;0;0;0;0;0
23/05/2012;0;25.63;-0.05;-0.6;-1551.49;-11;0;0.049;-0.4;167;34;0;0;0;0;0;0;0;0;0;0;0;0;0
24/05/2012;0;26.28;0.1;-0.42;-419.27;70;0;-0.06;-2.85;146;28;0;0;1;0;0;1;0;1;0;1;0;0;0
25/05/2012;0;24.65;0.02;-0.46;-556.48;-107;0;-0.003;0.99;90;28;32;0;1;0;0;1;0;0;0;0;0;0;0
28/05/2012;1;18.74;0.27;-0.05;400.16;32;0;-0.044;0.28;58;30;100;0;1;0;0;0;0;0;1;0;0;0;0
29/05/2012;1;8.97;0.1;0.13;749.53;122;0;-0.001;0.28;99;0;0;0;0;0;1;0;0;0;1;0;0;0;0
30/05/2012;0;23.2;-0.25;0.05;-579.63;-202;-0.5;0.006;-0.43;55;64;0;1;0;0;0;0;1;0;0;0;0;0;0
31/05/2012;1;23.45;0.11;-0.43;-835.15;2;0;0.027;-3.21;66;31;0;0;0;0;0;1;0;0;0;1;0;0;0
01/06/2012;0;30.38;-0.52;0.67;692.5;-280;0;0.007;-1.6;66;43;0;0;0;0;0;0;0;0;0;1;0;0;0
04/06/2012;1;30.59;0.03;-0.28;-1087.51;-40;0;0.017;-3.44;166;37;0;0;0;0;0;0;0;0;0;1;0;0;0
05/06/2012;0;23.32;0.08;0.27;13.85;63;0;0.016;0.42;40;0;0;0;0;0;0;0;0;1;0;0;0;0;0
06/06/2012;1;20.67;0.21;-0.27;-935.31;293;0;-0.031;-0.01;80;37;56;0;0;0;0;0;0;0;0;0;0;0;0
08/06/2012;0;28.55;-0.04;0.25;1674.6;96;0;0;-0.71;28;38;55;0;0;0;0;0;1;0;0;0;0;0;0
11/06/2012;0;22.18;0.2;-0.18;273.81;-193;0;-0.011;-0.46;77;0;0;0;0;0;1;0;1;0;0;1;0;0;0
12/06/2012;1;23.04;0.05;-0.43;-428.4;203;0;0.044;-1.47;55;40;0;0;1;0;0;0;0;0;0;1;0;0;0
13/06/2012;1;24.58;-0.06;0.18;1047.58;-84;0;0.003;-0.86;67;43;61;0;0;0;0;0;0;0;0;1;0;0;0
14/06/2012;0;27.92;-0.3;0.26;601.48;175;0;0.003;-0.01;111;88;0;1;0;0;1;0;0;0;0;1;0;0;0
15/06/2012;1;40.87;0.09;-0.63;-298.84;53.9;0;-0.015;-0.1;41;80;53;0;0;0;0;0;0;0;0;1;0;0;0
18/06/2012;1;29.18;-0.1;0.33;753.02;-43.9;0;-0.009;0.58;79;41;0;0;0;0;0;0;1;0;0;0;0;0;0
19/06/2012;1;34.17;0.09;0.3;90.52;76;0;0.016;-1.56;60;37;0;1;0;0;1;0;0;0;0;0;0;0;0
20/06/2012;1;49.23;0.07;0.65;1000.28;1;0;-0.036;-0.29;71;40;56;1;0;0;1;0;0;0;0;1;0;0;0
21/06/2012;0;31.17;0.1;0.22;-28.94;-261;0;-0.002;-3.07;66;35;0;1;0;0;0;0;1;0;0;1;0;0;0
22/06/2012;1;27.37;0.11;-0.54;-1661.38;66;0;0.038;-3.46;67;0;49;0;0;0;0;1;0;0;0;1;0;0;0
25/06/2012;0;20.61;-0.74;0.24;-65.67;-137;0;0.004;1.75;56;97;100;0;0;0;0;1;0;0;0;0;0;0;0
26/06/2012;1;48.88;0.21;-1.52;-1634.12;55;0;-0.006;0.03;113;34;50;0;0;1;0;1;0;0;1;0;0;0;0
27/06/2012;0;36.99;0;0.17;31.19;67;0;0.011;2.01;99;59;0;0;0;0;0;0;0;0;1;0;0;0;0
28/06/2012;1;21.02;-0.03;-0.31;-727.64;-27;0;0.004;0.48;95;76;0;0;0;0;0;0;1;0;1;0;0;0;0
29/06/2012;1;21.38;0.47;0.05;-456.68;282;0;0;-2.14;89;100;95;0;0;0;0;1;0;0;0;0;0;0;0
02/07/2012;1;23.17;-0.13;0.48;1702.38;-32;0;-0.067;6.44;59;67;0;1;0;0;0;0;0;0;0;0;0;0;0
03/07/2012;1;19.56;0.13;0.1;338.16;91;0;-0.025;-0.46;113;46;0;1;0;0;1;0;0;0;0;0;0;0;0
04/07/2012;0;29.5;-0.08;0.54;1087.53;-25;0;0.031;3.34;160;100;0;1;0;0;1;0;0;0;0;0;0;0;0
05/07/2012;1;12.13;0.13;-0.03;296.5;-10;0;0.012;-0.91;142;44;0;0;0;0;1;0;0;0;0;0;0;0;0
06/07/2012;0;36.2;-0.22;0.56;302.24;-105;0;-0.008;0.93;125;0;47;0;0;0;1;0;0;1;0;0;0;0;0
10/07/2012;0;21.17;-0.08;-0.35;-985.01;-100;0;0.004;2.13;93;44;0;0;0;0;0;0;0;1;0;0;0;0;0
11/07/2012;1;30.81;0.11;-0.7;-1688.23;-49;0;0.001;-2.35;162;57;52;0;1;0;0;1;0;1;0;0;0;0;0
12/07/2012;1;21.74;-0.21;0.13;-136.68;-34;-0.5;0.001;2.26;116;70;0;0;0;0;0;1;0;1;0;0;0;0;0
13/07/2012;1;25.94;0.84;0.04;-148.27;210;0;0.003;0.84;99;56;0;1;0;0;0;1;0;1;1;0;0;0;0
16/07/2012;0;51.59;0;0.84;909.64;-64;0;0;1.33;124;80;0;1;0;0;0;0;0;0;1;0;0;0;0
17/07/2012;0;26.64;0.07;-0.18;-928.71;89;0;-0.002;1.15;88;97;55;0;0;0;0;0;0;0;1;0;0;0;0
18/07/2012;1;16.6;-0.09;-0.08;507.67;123;0;-0.013;0.45;61;100;61;0;1;0;0;0;0;0;1;0;0;0;0
19/07/2012;1;17.09;0;0.07;673.66;20;0;0.001;1.16;66;47;0;0;0;0;1;0;1;0;1;0;0;0;0
20/07/2012;0;20.78;-0.21;0.25;763.52;-107;0;-0.01;2.64;114;86;0;1;0;0;1;0;1;0;1;0;0;0;0
23/07/2012;0;19.03;-0.27;-0.38;-1151.86;-128;0;0.011;-0.97;52;47;0;0;0;0;0;0;0;0;0;0;0;0;0
24/07/2012;0;21.37;0.07;-0.19;-1160.83;-121;0;0.015;-3.57;74;44;0;0;1;0;0;1;0;1;0;1;0;0;0
25/07/2012;1;19.55;0.18;-0.15;-395.33;113;0;0.009;0.16;96;40;0;0;1;0;0;1;0;1;0;0;0;0;0
26/07/2012;1;17.75;0.23;0.18;-31.09;188;0;-0.015;0.96;88;60;48;0;0;0;0;1;0;0;1;0;0;0;0
27/07/2012;1;20.63;0.16;0.23;1395.18;208;0;-0.012;0.88;114;59;0;1;0;0;0;0;1;0;1;0;0;0;0
30/07/2012;1;37.7;-0.1;0.79;2550.4;-32;0;0;1.21;86;43;0;1;0;0;1;0;1;0;1;0;0;0;0
31/07/2012;0;22.86;0;0.12;687.8;-52;0;0.019;-0.27;60;41;100;1;0;0;1;0;0;0;0;0;0;0;0
01/08/2012;1;38.12;0;-0.71;-1143.87;-26;0;0.016;-1.28;96;42;0;0;0;0;0;0;0;1;0;1;0;0;0
02/08/2012;0;27.66;-0.23;0.28;194.88;-92;0;-0.012;1.04;193;88;54;0;0;0;0;0;0;1;0;0;0;0;0
03/08/2012;1;25.2;0.33;-0.19;-771.53;224;0;0.005;-0.06;166;28;0;0;0;0;0;0;0;1;0;0;0;0;0
06/08/2012;0;30.63;-0.8;0.3;1734.82;12;0;-0.022;3.04;111;0;51;0;0;0;0;0;0;0;0;0;0;0;0
07/08/2012;1;55.5;0.2;-0.02;1089.39;52;0;0.003;0.61;107;29;0;0;0;0;1;0;1;0;1;0;0;0;0
08/08/2012;1;35.89;0.12;0.29;-618.95;1;0;-0.003;2.45;173;38;0;0;0;0;0;0;1;0;1;0;0;0;0
09/08/2012;0;41.02;-0.23;0.8;1225.32;18;0;-0.008;0.14;135;27;44;1;0;0;0;0;1;0;1;0;0;0;0
10/08/2012;1;23.85;-0.16;-0.15;-153.85;34;0;-0.008;1.08;107;55;47;0;0;0;0;0;1;0;1;0;0;0;0
13/08/2012;0;18.87;-0.05;0.06;483.8;-35;0;0.002;-0.27;77;65;0;0;0;0;0;0;1;0;0;0;0;0;0
14/08/2012;0;19.56;0.11;-0.04;-158.19;-4;0;0.006;0.65;124;45;0;0;0;0;0;0;0;0;0;0;0;0;0
15/08/2012;1;19.89;-0.05;-0.16;-1039.82;2;0;0.006;0.43;120;0;48;0;1;0;0;1;0;1;1;0;0;0;0
16/08/2012;1;27.59;0.22;0.18;106.36;90;0;-0.004;2.22;129;29;100;0;0;0;0;0;0;0;1;0;0;0;0
17/08/2012;1;21.81;0.09;0.36;1256.51;22;0;-0.006;0.65;155;30;0;1;0;0;1;0;1;0;1;0;0;0;0
20/08/2012;1;17.51;-0.05;0.07;-363.42;-18;0;-0.001;-3.19;176;47;0;1;0;0;0;0;1;0;0;0;0;0;0
21/08/2012;0;31.67;0.24;0.03;200.72;-30;0;0.001;-0.01;57;100;56;1;0;0;0;0;0;0;0;1;0;1;0
22/08/2012;1;30.2;-0.1;-0.3;-365.36;-43;0;-0.001;0.94;119;69;0;0;0;0;0;0;0;1;0;0;0;1;0
23/08/2012;0;20.99;-0.08;0.22;463.03;-117;0;0.001;0.27;106;33;0;0;0;0;0;0;0;1;1;0;0;1;0
24/08/2012;0;16.99;-0.16;-0.18;-869.21;117;0;0.007;0.1;47;46;42;0;0;0;0;0;0;1;1;0;0;1;0
27/08/2012;1;23.25;0.03;-0.04;-85.79;-49;0;0.003;-1.42;130;36;0;0;1;0;0;1;0;0;0;0;0;1;0
28/08/2012;0;14.65;-0.1;0.12;-314.3;-21;0;0.007;-1.33;65;23;0;0;0;0;0;1;0;0;0;1;0;1;0
29/08/2012;0;12.38;0.13;-0.03;294.94;-2;0;0.01;0.32;144;42;0;0;0;0;0;0;0;1;0;0;0;1;0
30/08/2012;0;19.17;-0.11;-0.11;-1037.21;-102;-0.5;0.006;-0.04;46;27;0;0;1;0;0;0;0;1;0;0;0;1;0
31/08/2012;0;15.31;0.1;-0.15;-112.76;97;0;-0.001;0.11;128;23;0;0;1;0;0;1;0;1;0;0;0;1;0
03/09/2012;0;23.84;0.02;-0.25;-194.98;8;0;-0.019;1.92;149;27;0;0;1;0;0;1;0;0;1;0;0;1;0
04/09/2012;0;10;-0.04;-0.06;220;-37;0;0.004;1.21;90;54;46;0;1;0;0;0;1;0;1;0;0;1;0
05/09/2012;1;14.06;0.11;-0.22;-1047.55;0;0;0.01;-1.6;87;0;0;0;1;0;0;0;0;0;0;0;0;1;0
06/09/2012;1;13.31;0.07;0.14;630.01;225;0;-0.003;-1.09;85;36;100;0;0;0;0;0;0;0;0;1;0;1;0
10/09/2012;1;18.65;0.38;0.36;1457.33;-59;0;0;0.76;124;53;0;1;0;0;1;0;1;0;1;0;0;1;0
11/09/2012;1;22.81;0.03;0.2;82.86;56;0;-0.006;0.56;105;0;88;1;0;0;1;0;0;0;1;0;0;1;0
12/09/2012;1;18.89;0.08;0.42;1018.45;68;0;-0.006;0.59;58;100;0;1;0;0;1;0;0;0;1;0;0;1;0
13/09/2012;1;27.38;-0.05;0.24;499.25;159;0;0.01;0.56;114;32;43;1;0;0;1;0;1;0;1;0;0;1;0
14/09/2012;1;40.03;0.14;0.79;2036.32;72;0;-0.006;0.94;127;29;0;1;0;0;1;0;1;0;1;0;0;1;0
17/09/2012;0;46.36;-0.11;0.34;147.35;-51;0;-0.009;-0.24;117;71;0;1;0;0;1;0;1;0;0;0;1;0;0
18/09/2012;0;30.31;0.08;-0.04;-299.49;29;0;0.021;-2.87;103;61;41;0;0;0;0;0;0;0;0;1;1;0;0
19/09/2012;0;16.64;-0.05;-0.04;-1.65;0;0;-0.01;-1.76;88;0;0;0;1;0;0;0;0;0;0;1;1;0;0
20/09/2012;1;29.3;-0.12;-0.46;-152.5;23;0;0.001;-3.84;139;41;40;0;1;0;0;0;1;0;0;1;1;0;0
21/09/2012;0;20.99;0.19;0.22;36.14;59.3;0;-0.003;1.84;109;32;0;0;0;0;0;0;1;0;0;0;1;0;0
24/09/2012;1;18.66;-0.03;-0.2;-367.9;-163.3;0;0.001;1.39;89;51;44;0;0;0;0;0;1;0;1;0;1;0;0
25/09/2012;0;17.88;0;0.23;589.92;-84;0;0.004;-1.61;90;0;41;0;0;0;0;0;0;0;0;0;1;0;0
26/09/2012;1;25.07;-0.19;-0.19;-1408.89;-60;0;0.005;0.64;108;61;0;0;0;0;0;0;0;1;0;0;1;0;0
27/09/2012;0;18.57;0.12;0.02;-23.05;69;0;0.005;-0.41;24;0;0;0;0;0;0;1;0;1;0;0;1;0;0
28/09/2012;0;18.19;-0.14;-0.05;-238.26;-59;0;-0.007;1.97;105;29;0;0;0;0;0;1;0;0;0;0;1;0;0
01/10/2012;1;18.61;-0.04;-0.29;-1063.93;82;0;-0.004;0.38;106;0;0;0;1;0;0;1;0;0;1;0;1;0;0
02/10/2012;1;15.56;0.14;0.12;394.94;-26;0;0.001;-0.2;193;60;41;0;0;0;0;0;0;0;0;0;1;0;0
03/10/2012;0;15.63;0.05;0.16;-348.72;15;0;-0.001;-0.62;48;100;0;1;0;0;0;0;0;0;0;1;1;0;0
04/10/2012;1;22.47;0.02;-0.31;-594.75;72;0;-0.004;-3.4;48;73;0;0;0;0;0;1;0;0;0;1;1;0;0
05/10/2012;0;22.32;0.24;0.05;-169.33;38;0;-0.004;4.41;76;83;0;0;0;0;0;1;1;0;0;0;1;0;0
08/10/2012;1;14.6;-0.13;-0.13;113.59;-35;0;0.013;-0.56;40;53;0;0;0;0;0;0;1;0;0;0;1;0;0
09/10/2012;0;13.2;0.04;0.14;745.56;-89;0;-0.001;-0.2;18;16;0;0;0;0;1;0;0;0;0;1;1;0;0
10/10/2012;0;16.95;0.04;-0.16;-377.69;-144;0;0.006;2.68;74;69;0;0;0;0;0;0;0;1;0;0;1;0;0
11/10/2012;1;15.9;0.13;-0.09;-483.18;-3;-0.25;0.006;-0.17;85;0;59;0;1;0;0;1;0;1;0;0;1;0;0
15/10/2012;1;21.97;0.04;0.33;705.44;114;0;0.002;-1.09;38;70;0;0;0;0;0;0;0;1;0;0;1;0;0
16/10/2012;1;23.08;0.12;0.26;439.99;94;0;-0.008;1.18;46;91;0;1;0;0;1;0;0;0;0;0;1;0;0
17/10/2012;0;21.56;-0.05;0;142.16;36;0;-0.003;-0.73;73;49;0;1;0;0;1;0;1;0;0;0;1;0;0
18/10/2012;0;27.04;-0.06;-0.16;343.42;-2;0;-0.001;-1.85;73;45;55;0;0;0;1;0;1;0;0;1;0;0;1
19/10/2012;0;30.23;0.02;-0.1;-353.39;-235;0;-0.006;-0.8;83;47;55;0;1;0;0;0;0;0;0;1;0;0;1
22/10/2012;0;19.89;0.07;-0.22;-811.86;40;0;0.001;-2.28;58;59;0;0;1;0;0;1;0;1;0;1;0;0;1
23/10/2012;0;18.69;-0.1;-0.17;-221.74;-251;0;-0.003;-0.7;36;50;0;0;1;0;0;1;0;0;0;1;0;0;1
24/10/2012;0;25.78;0.05;-0.33;-1010.06;-20;0;0.003;-1.19;81;0;57;0;1;0;0;1;0;0;0;1;0;0;1
25/10/2012;1;10.71;0.14;-0.11;-529.5;35;0;-0.002;-0.4;18;47;58;0;1;0;0;1;0;1;0;1;0;0;1
26/10/2012;1;11.48;-0.05;0.18;676.04;-2;0;0;0.64;73;61;56;0;0;0;0;0;0;0;0;0;0;0;1
29/10/2012;0;25.27;-0.52;0.3;-559.97;0;0;0.002;1.06;59;45;0;1;0;0;0;0;0;0;1;0;0;0;1
30/10/2012;1;20.15;0.04;-0.65;-100.23;0;0;0.006;-0.11;108;0;0;0;0;0;0;1;0;0;0;0;0;0;1
31/10/2012;0;8.37;0.08;0.16;507.18;-24;0;-0.003;-0.36;63;42;0;0;0;0;0;0;1;0;0;1;0;0;1
01/11/2012;1;29.37;0.11;-0.64;-615.58;135;0;0;-0.38;84;94;56;0;0;0;0;0;0;0;0;1;0;0;1
05/11/2012;1;22.12;-0.19;0.05;1314.5;62;0;0.001;-2.49;125;0;57;0;0;0;0;0;0;0;0;1;0;0;1
06/11/2012;1;22.31;0.18;0.33;-172.92;148;0;0.004;2.05;85;31;41;1;0;0;0;0;0;0;0;0;0;0;1
07/11/2012;0;21.15;-0.06;0.39;1248.83;-338;0;-0.003;3.34;99;68;42;1;0;0;0;0;1;0;1;0;0;0;1
08/11/2012;0;23.14;0.02;-0.44;-941.24;-88;0;0.002;-4.25;98;32;42;0;0;0;0;0;0;0;0;0;0;0;1
09/11/2012;1;22.52;-0.05;-0.49;-992.9;-11;0;0.007;0.43;124;64;41;0;1;0;0;1;0;1;0;0;0;0;1
12/11/2012;0;20.27;0.04;0.15;-166.74;16;0;0.006;2.15;77;36;0;0;0;0;0;1;0;1;1;0;0;0;1
13/11/2012;1;16.56;0;-0.3;-293.4;-63;0;0.005;-0.33;121;43;37;0;0;0;0;1;0;0;0;0;0;0;1
14/11/2012;0;24.87;-0.16;0.03;421.76;-173;0;0.007;-0.81;60;33;41;0;0;0;0;0;0;0;0;1;0;0;0
16/11/2012;0;27.82;-0.12;-0.58;-1206.71;48;0;0;1.37;103;72;0;0;0;0;0;0;0;1;1;0;0;0;0
19/11/2012;1;32.78;0.35;-0.67;-877.03;168;0;0.018;-2.03;56;78;0;0;1;0;0;1;0;0;0;0;0;0;0
21/11/2012;0;21.44;0.3;0.08;1048.53;41;0;0.004;-1.87;62;67;42;0;0;0;0;0;1;0;0;0;0;0;0
22/11/2012;1;31.61;0.17;-0.44;-208.74;31;0;0.018;1.03;24;38;49;0;0;0;0;0;1;0;0;0;0;0;0
23/11/2012;1;16.51;0;0.03;194.85;130;0;0.006;-0.31;110;53;0;0;0;0;0;0;1;0;0;0;0;0;0
26/11/2012;0;19.16;-0.04;0.45;1137.06;-25;0;-0.023;0.83;112;0;0;1;0;0;1;0;1;0;0;0;0;0;0
27/11/2012;0;17.63;0.09;-0.31;-836.93;-74;0;0.001;-0.46;98;100;0;0;0;0;0;0;0;0;0;0;0;0;0
28/11/2012;1;30.81;-0.07;-0.26;-489.01;95;0;0.001;-1.05;82;73;46;0;1;0;0;1;0;1;0;1;0;0;0
